,TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,Metascore,Rating Dictionary,Type,DVD Release Date,Box Office,Production
37244,354553,Total Performance,2015-08-04,0,0,,,,,,,,,,,,,,,,,,,,
37245,353199,Diamond Day,2015-08-04,0,0,,,,,,,,,,,,,,,,,,,,
37246,352055,Revel in the Chaos,2015-08-04,0,0,,,,,,,,,,,,,,,,,,,,
37247,449221,Check Please,2015-08-03,0,0,,,,,,,,,,,,,,,,,,,,
37248,353105,Toe Tag Parole: To Live and Die on Yard A,2015-08-03,0,0,,,,,,,,,,,,,,,,,,,,
37249,348811,War Pigs,2015-09-18,0,0,,,,,,,,,,,,,,,,,,,,
37250,355347,My Daughter's Boyfriend,2015-08-03,0,0,,,,,,,,,,,,,,,,,,,,
37251,348631,Gourmet Detective: A Healthy Place to Die,2015-08-02,0,0,,,,,,,,,,,,,,,,,,,,
37252,349111,Lady Psycho Killer,2015-08-02,0,0,,,,,,,,,,,,,,,,,,,,
37253,364451,Marina and the Diamonds Live at Lollapalooza,2015-08-02,0,0,,,,,,,,,,,,,,,,,,,,
37254,358804,The Madness of Max,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37255,319079,Prophet's Prey,2015-10-10,0,0,,,,,,,,,,,,,,,,,,,,
37256,329757,Crossing the Line to Broadway,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37257,354382,Alto,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37258,352036,Jay Pharoah: Can I Be Me?,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37259,359869,Ghost Squad,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37260,346808,Momentum,2015-08-01,20000000,133332,,,,,,,,,,,,,,,,,,,,
37261,452378,For a Few Zombies More,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37262,375509,Corpse Party,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37263,354375,His Secret Family,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37264,341886,June,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37265,343865,Toxic Temptation,2015-08-01,35000,0,,,,,,,,,,,,,,,,,,,,
37266,550474,Bloodhound,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37267,549036,Banned Cartoons,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37268,510516,Crack,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37269,510513,Tumble,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37270,442729,Monday,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37271,391479,Floppy D,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37272,388208,Metallica: [2015] Live at Lollapalooza,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37273,354684,World Series of Fighting 22: Palhares vs. Shields,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37274,352805,The Massively Mixed-Up Middle School Mystery,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37275,352669,"You, Your Brain, & You",2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37276,334948,Insides,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37277,322745,Counting,2015-07-31,50000,0,,,,,,,,,,,,,,,,,,,,
37278,319067,Best of Enemies,2015-07-31,1000000,0,,,,,,,,,,,,,,,,,,,,
37279,249688,The End of the Tour,2015-07-31,0,3002884,,,,,,,,,,,,,,,,,,,,
37280,352552,Hurricane of Fun: The Making of Wet Hot,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37281,342474,Jenny's Wedding,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37282,309581,Lila & Eve,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37283,253286,Two Step,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37284,346079,6 Ways to Die,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37285,459037,The Mermaid Princess,2016-06-03,0,0,,,,,,,,,,,,,,,,,,,,
37286,510765,Unimaginable,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37287,486605,Young Hunters: The Beast of Bevendean,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37288,468926,Veracity,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37289,398989,Salvation RMX,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37290,352173,Drishyam,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37291,328425,The Gift,2015-08-07,5000000,58978653,,,,,,,,,,,,,,,,,,,,
37292,469580,Dream,2015-07-30,3500,0,,,,,,,,,,,,,,,,,,,,
37293,354626,overshare: the links.net story,2015-07-30,0,0,,,,,,,,,,,,,,,,,,,,
37294,342179,"Arabian Nights: Volume 2, The Desolate One",2015-12-11,0,0,,,,,,,,,,,,,,,,,,,,
37295,309809,The Little Prince,2016-08-05,64000000,97571250,,,,,,,,,,,,,,,,,,,,
37296,319076,Listen to Me Marlon,2015-07-29,0,0,,,,,,,,,,,,,,,,,,,,
37297,364831,Art of the Prank,2015-07-29,0,0,,,,,,,,,,,,,,,,,,,,
37298,354660,The Bomb,2015-07-29,0,0,,,,,,,,,,,,,,,,,,,,
37299,361565,The Legend of Virgil & His Traveling Merchandise Table,2015-07-29,0,0,,,,,,,,,,,,,,,,,,,,
37300,352258,WWE: The Kliq Rules,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37301,323027,Justice League: Gods and Monsters,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37302,296099,Vacation,2015-07-29,31000000,104384188,,,,,,,,,,,,,,,,,,,,
37303,356914,Cast Party,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37304,345820,Frank the Bastard,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37305,385154,Lamb of God: [2015] Live at Michigan,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37306,377009,Carvalho's Journey,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37307,365840,Black Eyes,2015-10-03,0,0,,,,,,,,,,,,,,,,,,,,
37308,364308,Fast Zombies Suck,2015-07-28,5,0,,,,,,,,,,,,,,,,,,,,
37309,352966,The Internship Games,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37310,352430,Shaman,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37311,352234,Brave in the Attempt,2015-07-28,0,0,,,,,,,,,,,,,,,,,,,,
37312,345944,I Am Chris Farley,2015-07-27,0,0,,,,,,,,,,,,,,,,,,,,
37313,353734,Spit,2015-07-27,0,0,,,,,,,,,,,,,,,,,,,,
37314,354034,Stolen Daughter,2015-07-26,0,0,,,,,,,,,,,,,,,,,,,,
37315,408160,Alien Reptilian Legacy,2015-07-26,1,0,,,,,,,,,,,,,,,,,,,,
37316,316340,"Two, Mississippi",2015-07-26,60,0,,,,,,,,,,,,,,,,,,,,
37317,225796,The Lamp,2015-07-26,0,0,,,,,,,,,,,,,,,,,,,,
37318,539782,Lavantula,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37319,363275,Gelato Giallo,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37320,338421,Wild City,2015-07-31,0,0,,,,,,,,,,,,,,,,,,,,
37321,352275,Lost Boy,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37322,472713,Till Human Voices Wake Us,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37323,376009,A Perfect Chord,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37324,364840,Zombie Croc,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37325,351482,Game Changers,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37326,333453,Time Travelers 3: The Fight For Freedom,2015-07-25,0,0,,,,,,,,,,,,,,,,,,,,
37327,273912,The Young Kieslowski,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37328,336203,Masaan,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37329,283596,The Legend of Barney Thomson,2016-03-11,0,0,,,,,,,,,,,,,,,,,,,,
37330,300153,Life,2015-12-04,12000000,0,,,,,,,,,,,,,,,,,,,,
37331,306197,Unexpected,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37332,253302,Big Significant Things,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37333,346592,10 Cent Pistol,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37334,311615,Smosh: The Movie,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37335,157544,The Vatican Tapes,2015-07-24,13000000,1784763,,,,,,,,,,,,,,,,,,,,
37336,472330,Bundle Of Joy,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37337,388429,Yikes,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37338,378961,Good Funk,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37339,367110,Never Get Tired: The Bomb the Music Industry! Story,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37340,362324,On Beauty,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37341,322878,All the Others Were Practice,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37342,177677,Mission: Impossible - Rogue Nation,2015-07-31,150000000,682330139,,,,,,,,,,,,,,,,,,,,
37343,364808,Mon Love Sib Meun,2015-07-23,0,0,,,,,,,,,,,,,,,,,,,,
37344,346170,The Chosen,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37345,641924,Ashes,2015-07-23,0,0,,,,,,,,,,,,,,,,,,,,
37346,598894,Stealing Sunrise,2015-07-23,0,0,,,,,,,,,,,,,,,,,,,,
37347,378795,UnSlut: A Documentary Film,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37348,353290,Blood Lions,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37349,359186,The Fappening,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37350,347945,Synchronicity,2016-01-22,0,4505,,,,,,,,,,,,,,,,,,,,
37351,350840,White People,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37352,331446,Sharknado 3: Oh Hell No!,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37353,360401,Consumers,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37354,352624,Road Trip,2015-07-22,0,0,,,,,,,,,,,,,,,,,,,,
37355,382243,The Meat Puppet,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37356,345370,Hollywood Road Trip,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37357,350331,B-Side,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37358,347944,Anguish,2015-12-18,0,0,,,,,,,,,,,,,,,,,,,,
37359,348499,Bad Night,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37360,355534,One World Agenda: The Illuminati,2015-07-21,20000,0,,,,,,,,,,,,,,,,,,,,
37361,354359,Sharknado: Feeding Frenzy,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37362,400019,Gore Orphanage,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37363,348754,The Jokesters,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37364,661895,Yellowstone Supervolcano,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37365,353198,Pact,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37366,351076,I'm Not Patrick,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37367,350889,Death Angel - A Thrashumentary,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37368,338603,The Mama Sherpas,2015-07-21,0,0,,,,,,,,,,,,,,,,,,,,
37369,347702,Packed In A Trunk: The Lost Art of Edith Lake Wilkinson,2015-07-20,0,0,,,,,,,,,,,,,,,,,,,,
37370,501796,The Hope: The Rebirth of Israel,2015-07-20,300000,0,,,,,,,,,,,,,,,,,,,,
37371,311539,A Christmas Horror Story,2015-10-02,0,0,,,,,,,,,,,,,,,,,,,,
37372,349849,Kruel,2015-07-20,0,0,,,,,,,,,,,,,,,,,,,,
37373,347849,Zombie Shark,2015-07-20,0,0,,,,,,,,,,,,,,,,,,,,
37374,476009,Take me Home,2015-07-20,0,0,,,,,,,,,,,,,,,,,,,,
37375,345542,They Want Dick Dickster,2015-07-20,0,0,,,,,,,,,,,,,,,,,,,,
37376,410926,The Boy who Learned to Fly,2015-07-19,0,0,,,,,,,,,,,,,,,,,,,,
37377,384846,Carl,2015-07-19,0,0,,,,,,,,,,,,,,,,,,,,
37378,349086,Bitcoin: The End of Money as We Know It,2015-07-18,100000,0,,,,,,,,,,,,,,,,,,,,
37379,350499,Pokémon the Movie: Hoopa and the Clash of Ages,2015-12-19,150000000,0,,,,,,,,,,,,,,,,,,,,
37380,342185,Samurai Cat 2: A Tropical Adventure,2015-07-18,0,0,,,,,,,,,,,,,,,,,,,,
37381,350931,The Bride He Bought Online,2015-07-18,0,0,,,,,,,,,,,,,,,,,,,,
37382,642315,Spunk,2015-07-18,0,0,,,,,,,,,,,,,,,,,,,,
37383,394547,Peanut Gallery,2015-07-18,0,0,,,,,,,,,,,,,,,,,,,,
37384,387477,Twin Flame,2015-07-18,0,0,,,,,,,,,,,,,,,,,,,,
37385,630548,Father's Son,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37386,348892,Bajrangi Bhaijaan,2015-07-17,13000000,150000000,,,,,,,,,,,,,,,,,,,,
37387,324325,Twinsters,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37388,372109,Hatched: Chicks Gone Wild!,2015-12-04,0,0,,,,,,,,,,,,,,,,,,,,
37389,308032,The Stanford Prison Experiment,2015-07-17,0,643557,,,,,,,,,,,,,,,,,,,,
37390,349006,Bin Roye,2015-07-17,340000,0,,,,,,,,,,,,,,,,,,,,
37391,282984,Irrational Man,2015-07-17,11000000,27391084,,,,,,,,,,,,,,,,,,,,
37392,348595,Jian Bing Man,2015-07-24,0,0,,,,,,,,,,,,,,,,,,,,
37393,271718,Trainwreck,2015-07-17,35000000,140795793,,,,,,,,,,,,,,,,,,,,
37394,319964,Famous Nathan,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37395,348955,H8RZ,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37396,349112,Thomas & Friends: Sodor's Legend of the Lost Treasure: The Movie,2015-09-08,0,0,,,,,,,,,,,,,,,,,,,,
37397,353599,The Lake on Clinton Road,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37398,469917,Sodomaniac,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37399,538034,Great White Lies,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37400,510549,M4M: Measure for Measure,2015-07-17,0,0,,,,,,,,,,,,,,,,,,,,
37401,594477,To Whom It May Concern,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37402,352057,Pluto. The Last Frontier,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37403,334298,Monster Hunt,2015-07-26,0,0,,,,,,,,,,,,,,,,,,,,
37404,253344,Some Kind of Beautiful,2015-08-21,0,0,,,,,,,,,,,,,,,,,,,,
37405,257344,Pixels,2015-07-24,88000000,243637091,,,,,,,,,,,,,,,,,,,,
37406,331464,Black Beauty,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37407,347979,Horoscope for Good Luck,2015-08-11,2800000,964206,,,,,,,,,,,,,,,,,,,,
37408,335970,Joe Dirt 2: Beautiful Loser,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37409,450500,The Milky Way,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37410,375891,The Clone Theory,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37411,371069,Grandfather of My Dreams,2015-12-03,0,0,,,,,,,,,,,,,,,,,,,,
37412,365712,Slasher Weekend,2015-07-16,0,0,,,,,,,,,,,,,,,,,,,,
37413,436587,Elisa,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37414,348857,Eugene Mirman: Vegan on His Way to the Complain Store,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37415,348929,You're Killing Me,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37416,301875,Equals,2015-07-15,16000000,2084628,,,,,,,,,,,,,,,,,,,,
37417,366159,Mansion of Blood,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37418,385127,Go Fuck Yourself Oliver,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37419,367470,Clinch,2015-10-22,0,0,,,,,,,,,,,,,,,,,,,,
37420,348669,Severance,2015-07-15,0,0,,,,,,,,,,,,,,,,,,,,
37421,357068,Dukale's Dream,2015-07-14,0,0,,,,,,,,,,,,,,,,,,,,
37422,102899,Ant-Man,2015-07-17,130000000,519311965,,,,,,,,,,,,,,,,,,,,
37423,360286,Shadow World: The Haunting of Mysti Delane,2015-07-14,0,0,,,,,,,,,,,,,,,,,,,,
37424,612171,Been Too Long at the Fair,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37425,535608,No Margrettes,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37426,476664,Sweet Madness,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37427,371178,Twilight Storytellers: The Groundskeeper,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37428,371177,Twilight Storytellers: Turncoats,2015-07-13,50000,0,,,,,,,,,,,,,,,,,,,,
37429,371174,Twilight Storytellers: Masque,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37430,371170,Twilight Storytellers: The Mary Alice Brandon File,2015-07-13,0,0,,,,,,,,,,,,,,,,,,,,
37431,343807,Stuff,2015-07-12,0,0,,,,,,,,,,,,,,,,,,,,
37432,351986,Accidental Obsession,2015-07-12,0,0,,,,,,,,,,,,,,,,,,,,
37433,353093,Sisters of the Plague,2015-07-12,0,0,,,,,,,,,,,,,,,,,,,,
37434,577682,Looking for Mabel Normand,2015-07-12,0,0,,,,,,,,,,,,,,,,,,,,
37435,367152,Teenage Slumber Party Nightmare,2015-07-12,0,0,,,,,,,,,,,,,,,,,,,,
37436,315465,The Boy and the Beast,2016-03-04,0,490643,,,,,,,,,,,,,,,,,,,,
37437,348368,Hail to the King: 60 Years of Destruction,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37438,287689,7 Days in Hell,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37439,348346,Lethal Seduction,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37440,348393,Family for Christmas,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37441,405418,Cardinal Matter,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37442,348523,Black Mass of the Nazi Sex Wizard,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37443,348601,Bridget Everett: Gynecological Wonder,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37444,352972,Vagabond Mutant Liquid,2015-07-11,0,0,,,,,,,,,,,,,,,,,,,,
37445,348515,Agoni,2015-07-11,500,0,,,,,,,,,,,,,,,,,,,,
37446,365034,Yes - Like It Is - Live At The Mesa Arts Center,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37447,351015,Behind the Mask: The Batman Dead End Story,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37448,347962,Tap World,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37449,256040,Bahubali: The Beginning,2015-07-10,25130430,90747520,,,,,,,,,,,,,,,,,,,,
37450,254320,The Lobster,2016-05-13,4000000,15656193,,,,,,,,,,,,,,,,,,,,
37451,308084,Tangerine,2015-07-10,100000,924793,,,,,,,,,,,,,,,,,,,,
37452,273599,The Suicide Theory,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37453,348035,Chris Tucker Live,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37454,238615,Self/less,2015-07-10,26000000,30523226,,,,,,,,,,,,,,,,,,,,
37455,288301,Do I Sound Gay?,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37456,312056,I Love NY,2015-12-25,0,0,,,,,,,,,,,,,,,,,,,,
37457,275601,Ricki and the Flash,2015-08-07,18000000,41325328,,,,,,,,,,,,,,,,,,,,
37458,510546,LUV don't live here,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37459,344089,Moon Dust,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37460,299245,The Gallows,2015-07-10,100000,42664410,,,,,,,,,,,,,,,,,,,,
37461,291405,The Breakup Girl,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37462,287501,Meet Me in Montenegro,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37463,579201,The Fall of Occupy LA,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37464,497006,Glass,2015-08-31,0,0,,,,,,,,,,,,,,,,,,,,
37465,397763,Lewis,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37466,366853,Between the Buried & Me: The Making of Coma Ecliptic,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37467,362729,To Dust Return,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37468,353186,Dragonforce: In the Line of Fire...Larger Than Live,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37469,348686,The Syndicate,2015-07-10,0,0,,,,,,,,,,,,,,,,,,,,
37470,412848,I Am Potential,2015-07-09,0,0,,,,,,,,,,,,,,,,,,,,
37471,347548,Containment,2015-08-01,0,0,,,,,,,,,,,,,,,,,,,,
37472,536553,Moving On from Vanilla,2015-07-09,0,0,,,,,,,,,,,,,,,,,,,,
37473,399893,In the Game,2015-08-22,0,0,,,,,,,,,,,,,,,,,,,,
37474,371176,Consumed,2015-07-09,50000,0,,,,,,,,,,,,,,,,,,,,
37475,362308,The Signal,2015-07-08,0,0,,,,,,,,,,,,,,,,,,,,
37476,337677,Microbe and Gasoline,2015-10-04,0,63802,,,,,,,,,,,,,,,,,,,,
37477,642815,Low and Peachy,2015-07-08,0,0,,,,,,,,,,,,,,,,,,,,
37478,533155,Thafma: Miracle,2015-07-08,0,0,,,,,,,,,,,,,,,,,,,,
37479,386174,Centre of the Cyclone,2015-07-08,0,0,,,,,,,,,,,,,,,,,,,,
37480,348187,Spyball,2015-07-08,0,0,,,,,,,,,,,,,,,,,,,,
37481,361505,Me You and Five Bucks,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37482,286540,Glitch,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37483,322922,Awaken,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37484,333783,Bullets for Jesus,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37485,433821,The Three Es,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37486,347811,Christiania,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37487,345177,Chryskylodon Blues,2015-07-07,0,0,,,,,,,,,,,,,,,,,,,,
37488,314078,The Playbook,2015-07-07,812100,0,,,,,,,,,,,,,,,,,,,,
37489,292431,Love,2015-10-30,3000000,249083,,,,,,,,,,,,,,,,,,,,
37490,548848,Inside an Artificial Brain,2015-07-06,0,0,,,,,,,,,,,,,,,,,,,,
37491,345735,Robbery,2015-07-05,0,0,,,,,,,,,,,,,,,,,,,,
37492,386114,Chateau Sauvignon: terroir,2015-07-05,0,0,,,,,,,,,,,,,,,,,,,,
37493,309242,Mississippi Grind,2015-08-13,0,130541,,,,,,,,,,,,,,,,,,,,
37494,548851,Noisedive,2015-07-04,0,0,,,,,,,,,,,,,,,,,,,,
37495,331781,Amy,2015-07-10,0,8413144,,,,,,,,,,,,,,,,,,,,
37496,317952,Cartel Land,2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37497,254472,Stung,2015-07-03,2500000,0,,,,,,,,,,,,,,,,,,,,
37498,340189,In Stereo,2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37499,347528,"Chronic-Con, Episode 420: A New Dope",2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37500,342896,I-Lived,2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37501,356841,Checkmate,2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37502,619415,Circuit,2015-07-03,0,0,,,,,,,,,,,,,,,,,,,,
37503,587104,Getting Out,2015-07-03,9000,0,,,,,,,,,,,,,,,,,,,,
37504,502218,Mayan Revelations: Decoding Baqtun,2015-07-02,0,0,,,,,,,,,,,,,,,,,,,,
37505,348192,Finn Bálor The Demon Revealed,2015-07-02,0,0,,,,,,,,,,,,,,,,,,,,
37506,347138,Regret,2015-07-02,0,0,,,,,,,,,,,,,,,,,,,,
37507,350802,unReal,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37508,335805,Faith of Our Fathers,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37509,204473,Ghost Shark 2: Urban Jaws,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37510,362860,Here Now,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37511,264999,Magic Mike XXL,2015-07-01,14800000,122513057,,,,,,,,,,,,,,,,,,,,
37512,245846,Strangerland,2015-07-10,10000000,17472,,,,,,,,,,,,,,,,,,,,
37513,359210,What Is True Love?,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37514,354143,"Sex, Death and Bowling",2015-11-06,0,0,,,,,,,,,,,,,,,,,,,,
37515,644312,Red All Over,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37516,615125,Theodora,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37517,598572,Insect Bite,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37518,598134,Body with No Windows,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37519,597468,Beware of the Klowns,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37520,591521,as near as light,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37521,543251,A Boy Needs a Friend,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37522,510761,Three to Infinity: Beyond Two Genders,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37523,369719,Mute/Solo/Record,2015-07-01,0,0,,,,,,,,,,,,,,,,,,,,
37524,278254,I Will Dance,2015-07-01,54000,0,,,,,,,,,,,,,,,,,,,,
37525,347674,Rivers 9,2015-06-30,0,0,,,,,,,,,,,,,,,,,,,,
37526,343934,Staten Island Summer,2015-06-30,0,0,,,,,,,,,,,,,,,,,,,,
37527,363016,Saugatuck Cures,2015-06-30,200,0,,,,,,,,,,,,,,,,,,,,
37528,577904,Bullish,2015-06-30,0,0,,,,,,,,,,,,,,,,,,,,
37529,494579,"Aw Shucks, Segundo!",2015-06-30,0,0,,,,,,,,,,,,,,,,,,,,
37530,347506,Psychic Live,2015-06-30,0,0,,,,,,,,,,,,,,,,,,,,
37531,327314,Fool's Tango,2015-06-30,500,0,,,,,,,,,,,,,,,,,,,,
37532,346858,Mrs. Doubtfire vs Sister Act vs Dirty Harry,2015-06-29,0,0,,,,,,,,,,,,,,,,,,,,
37533,349233,The Who: Live At Shea Stadium 1982,2015-06-29,0,0,,,,,,,,,,,,,,,,,,,,
37534,318277,Larry Kramer In Love & Anger,2015-06-29,0,0,,,,,,,,,,,,,,,,,,,,
37535,352080,The Watchers,2015-06-29,0,0,,,,,,,,,,,,,,,,,,,,
37536,346714,I Am Gangster,2015-06-29,0,0,,,,,,,,,,,,,,,,,,,,
